"cmRate","population","medianIncome","pctPoverty","avgHouse","medianAge","medianAgeM","medianAgeF","pctHS","pctBach","pctEmployed","pctUnemployed","pctPrivateHC","pctEmployerHC","pctPublicHC","pctWhite","pctBlack","pctAsian","pctOther","rmRace","pctMarried","pctMarriedHouse","birthRate","region","state","county"
222.3,4070,32773,28.3,2.45,44.4,41.8,49.3,37.1,3.9,38,14.1,50.1,19.8,46.5,59.89884393,30.39499037,2.817919075,4.359344894,"white",42.5,47.13990351,7.088989442,"Southeast","North Carolina","Tyrrell County"
198.5,44568,33609,27,2.65,40,37.6,41.4,37.6,8.2,49.6,12.2,50.1,25.8,47.3,43.62800866,49.60405095,0.455062571,4.079948248,"black",37.7,36.87986015,6.678752027,"Southeast","North Carolina","Vance County"
199.1,81714,39268,23.9,2.5,39.9,38.2,41.4,33,12.6,54,10.1,56.4,36.1,39.4,50.86846202,38.38884054,0.927912136,6.921954867,"white",44.8,42.64912664,4.940815895,"Southeast","North Carolina","Wilson County"
179.7,37585,40801,17.2,2.45,42.9,41.5,44.1,34.3,8.4,51.4,8.3,60.3,37.5,39.4,91.39343183,3.381528008,0.055305365,3.149772195,"white",53.1,49.89264103,6.549178376,"Southeast","North Carolina","Yadkin County"
227.6,2365,47596,10.7,2.15,48.3,48.5,48,28.7,18.1,63.5,1.9,75.6,44.2,32.7,93.29113924,0,0,0.5907173,"white",51,43.96226415,8.208955224,"Midwest","North Dakota","Eddy County"
147.3,2388,39679,16.1,2.05,53.6,53.7,53.6,38.2,13.7,59.8,3.4,77.1,29.7,35.5,97.45977985,0.33869602,0,0.423370025,"white",62.6,55.1056338,7.277628032,"Midwest","North Dakota","Grant County"
160.3,2704,50038,11.1,2.25,48.4,49.6,46.4,37.1,12.2,57.4,1.1,81.2,35.7,34.7,96.03204884,0.724914155,0,0,"white",65.9,62.51145738,15.15711645,"Midwest","North Dakota","Hettinger County"
108.8,1935,44696,11.9,2.12,51.8,51.8,51.9,39.3,10.9,59.1,2.2,82.8,35.3,34.5,97.99485861,0.30848329,0.30848329,0.051413882,"white",62.2,56.9476082,4.361370717,"Midwest","North Dakota","Logan County"
153.1,9744,56616,10.1,2.18,47.1,47,47.5,33.8,15,58.6,1.6,78,43.4,31.7,91.08030896,0.084647127,0.126970691,0.402073855,"white",64.2,58.05384979,6.094022055,"Midwest","North Dakota","McLean County"
165.2,30310,54637,9.2,2.3,38.9,37.1,40,30.2,19.8,70.8,3.2,82.9,57.3,22.6,92.4685182,0.64516129,0.141452475,1.145420045,"white",57.2,52.89242769,5.95510765,"Midwest","North Dakota","Morton County"
181.4,5448,56270,8.4,2.25,44.5,42.1,46.6,36.4,14.6,64.5,2,83.6,54.9,29.4,97.21254355,0.586832936,0.293416468,0,"white",56.3,51.70068027,9.291187739,"Midwest","North Dakota","Ransom County"
172.5,21103,53333,11.6,2.15,40.6,38.4,43.4,35.5,19.3,64.6,2.5,77.7,51.2,27.7,94.46289619,0.521920668,0.488707535,0.830328336,"white",50.8,45.31508664,5.223193741,"Midwest","North Dakota","Stutsman County"
217.2,28024,34116,24.8,2.56,41,40.2,41.5,43.6,6.4,46,13.4,49.6,34.6,46.4,97.4281767,0.382585285,0.109816147,0.092103865,"white",52.8,50.47890956,4.079365079,"Midwest","Ohio","Adams County"
203.2,98632,39757,21.5,2.48,41.8,40.5,43.4,44.9,8.9,50.7,8.9,61.7,43,39.1,93.25596079,3.406596711,0.472052677,0.484079497,"white",48.2,47.3540756,6.447299298,"Midwest","Ohio","Ashtabula County"
200.6,135959,42029,18.2,2.44,41,39.8,42,36.4,11.5,54.1,10,64.9,43.6,40.9,86.24101968,8.512939698,0.724272256,1.196401295,"white",48.4,46.15847762,5.319358009,"Midwest","Ohio","Clark County"
203,36569,41547,18.1,2.53,41.5,40.2,43.1,50.3,8.5,53.6,7.8,63.4,41.5,36.7,96.95022329,1.06197582,0.383945104,0.125258686,"white",54.8,54.97035228,5.832147937,"Midwest","Ohio","Coshocton County"
187.1,1255921,44138,19.6,2.31,40.4,38.4,42.1,28.3,18,56.4,10.6,65.3,47.2,37.3,63.60774199,29.68819393,2.775277492,1.207261938,"white",40.5,36.95193176,4.879604208,"Midwest","Ohio","Cuyahoga County"
185.1,31682,45195,19,2.55,35.4,33.9,36.9,49.2,7.2,54.7,9.6,66.8,47.1,34.1,96.15263423,0.94844971,0.79405092,0.305646584,"white",48.5,52.43500867,8.008741483,"Midwest","Ohio","Hardin County"
190.7,231900,41316,18.9,2.32,43.3,41.2,45.4,38.1,14.2,53.7,9.5,63.8,44.3,40.7,80.24642933,15.5024515,0.793860584,0.769985078,"white",45.1,42.50741385,4.348522463,"Midwest","Ohio","Mahoning County"
185,35074,49846,12.1,2.73,41.2,40.4,41.8,46.2,8.9,58.7,7,71.3,51.2,32.9,97.47399703,0.405760658,0.125728655,0.085724083,"white",57,59.05511811,4.83615222,"Midwest","Ohio","Morrow County"
215.5,18976,47358,12.3,2.48,41,40.3,41.5,50.1,8.4,57.1,6.6,70.2,48.2,37,94.90738325,1.017479781,0.412209757,1.65927472,"white",58.6,56.20210417,7.380254154,"Midwest","Ohio","Paulding County"
200.6,35985,43341,17.8,2.59,40,39.5,40.4,43.9,7,51.9,9.5,62.5,45.1,40.4,97.69326856,0.26925746,0.205412908,0.116585704,"white",55.4,55.10159652,4.775349865,"Midwest","Ohio","Perry County"
192.7,41329,49516,13,2.56,41.9,40.3,43.2,46,8.1,58.4,7.3,68.5,48.3,36.2,97.37056763,0.621371335,0.513411065,0,"white",55.9,56.00347308,3.877752218,"Midwest","Ohio","Preble County"
154.6,34042,56519,7.8,2.6,39.7,38.4,41.1,42.8,11.9,66.8,3.4,85.3,64.6,24.2,95.47741634,0.324713316,0.175520711,2.805406038,"white",63.3,63.98957775,6.184443536,"Midwest","Ohio","Putnam County"
187,203751,43160,17.2,2.33,43.6,41.9,45.3,45.2,12.1,52.5,7.4,63.8,44.4,38.5,88.7742098,8.347991259,0.539314736,0.163781115,"white",48.8,45.65002073,4.660949114,"Midwest","Ohio","Trumbull County"
172.1,28562,49565,10.1,2.49,41.5,40.3,42.6,48.7,9.4,58.2,7.5,71.4,49,36.5,96.57754759,0.899356103,0.279955207,0.804871221,"white",56.3,55.08586526,4.894094994,"Midwest","Ohio","Van Wert County"
169.8,133378,68421,7.7,2.88,35.7,35,36.4,29.3,18.6,65.6,4.5,76.5,55.8,23.7,82.15511161,2.296482372,3.052467253,2.875753806,"white",55.1,58.40512737,5.36432284,"Southwest","Oklahoma","Canadian County"
174.7,6070,34872,25.2,2.3,41.3,39.6,46.2,37,10,46.2,4.4,61.4,34.7,38.6,79.09105771,7.209416381,0.049043649,5.54193232,"white",45,48.9021043,9.857723577,"Southwest","Oklahoma","Greer County"
153.2,3788,56139,12.3,2.8,40.6,41,40.4,39.7,14.9,58.7,0.8,71.2,47.2,27.9,90.97883598,0.105820106,0.026455026,0.105820106,"white",54,52.76119403,2.822580645,"Southwest","Oklahoma","Roger Mills County"
166.1,7515,35274,23.8,2.4,40.5,37.6,42.1,35.8,11.9,51,7.1,53.7,33.1,43,74.32274789,7.958522359,0.23331173,7.854828257,"white",52.4,48.47890088,6.093432634,"Southwest","Oklahoma","Tillman County"
166.7,23137,54063,14.6,2.66,39.4,39.3,39.5,25.6,21,63.7,5.1,63.2,36.9,33.2,87.8192448,0.545078905,1.758319047,6.387093938,"white",52.2,51.39821712,3.453598302,"West","Oregon","Hood River County"
177.9,66016,39234,21.9,2.39,42.5,41.9,43.1,29.9,12.6,48.4,12.4,58.1,33.3,44.1,88.49966653,0.892803007,1.156551264,1.765900685,"white",51.4,48.21980285,6.075036075,"West","Oregon","Klamath County"
168.9,330700,48554,17.7,2.75,35.8,34.6,37.3,27.2,14.5,55.1,10.7,61,41.2,38,81.69177038,1.021471947,1.834133002,8.432866525,"white",49.1,50.02280782,6.037989127,"West","Oregon","Marion County"
165.5,79391,52626,14.1,2.65,37.4,36.4,38.5,26.8,18.1,53.4,10.8,69.4,45.4,36.1,87.54141644,0.679488507,2.098001657,2.724425347,"white",51.8,53.57017359,4.832893816,"West","Oregon","Polk County"
150.3,6856,39743,15.8,2.18,52.2,52,52.5,33.1,13.9,50.7,9.5,64.4,26.3,48,95.59574158,0.30625638,0.233338195,0.350007292,"white",57.3,49.3835172,4.545454545,"West","Oregon","Wallowa County"
185.4,25775,44010,16.8,2.5,41,40.5,41.7,28.5,11.7,53.3,9,62.1,35.8,40.6,86.58010356,0.662953083,1.01992782,4.65636278,"white",52.7,52.25680132,5.246743717,"West","Oregon","Wasco County"
151.2,48586,46890,13.6,2.43,45,44.1,46.3,50.8,8.5,56,7.3,70.9,44.2,34.9,97.71829035,0.568390172,0.226133724,0.305586114,"white",57.2,54.965,4.585306863,"Northeast","Pennsylvania","Bedford County"
162.4,415271,55936,14.3,2.61,39.7,38.4,40.8,38.4,15.1,59.9,9,71.2,50.9,32.6,83.68147066,4.979164905,1.408331622,5.046561907,"white",49.6,51.44737529,5.334555643,"Northeast","Pennsylvania","Berks County"
142.4,160580,51573,17.9,2.47,30.3,29.3,31.8,31.6,21.7,55.2,5.1,83.5,59.5,21.4,88.37558531,3.841645388,5.549254545,0.500560755,"white",40.6,46.5592921,3.704047746,"Northeast","Pennsylvania","Centre County"
196.6,39441,44224,17.4,2.52,38.1,37.5,38.6,45.6,11.3,55,6.1,69.3,47.2,36.7,96.21345989,1.499469884,0.527591256,0.138839804,"white",48.4,51.3855096,4.785376874,"Northeast","Pennsylvania","Clinton County"
182.5,278045,45476,16.4,2.43,38.8,37.3,40.5,40,16.9,57.1,8,69.6,48.1,36.7,87.52474469,7.066798162,1.423221777,0.873657355,"white",46.7,46.11948988,4.900650039,"Northeast","Pennsylvania","Erie County"
162.2,153638,50434,11.9,2.56,40.9,39.9,42,43.9,12,58.9,6.9,72.6,48.6,31,92.94677742,3.815871557,1.028991693,0.749253045,"white",55,55.20744408,4.842223007,"Northeast","Pennsylvania","Franklin County"
172.7,45668,44531,15.1,2.36,42.5,40.7,44.1,51.7,9.1,48.6,8.1,70.5,45.9,38.2,92.1491744,5.284712238,0.457456542,0.411710887,"white",51.4,55.09433962,6.823375775,"Northeast","Pennsylvania","Huntingdon County"
151.6,86966,42611,17,2.41,38.9,37.1,40.8,43.9,13.5,52.9,7.8,73.2,49.1,31.1,94.49229194,2.508675124,1.118379885,0.315148757,"white",48.4,50.63562432,4.149417541,"Northeast","Pennsylvania","Indiana County"
183.2,44430,43810,13.3,2.38,43.6,42.2,45.1,51.2,9.7,54.2,6.4,67.8,45.3,37,98.02484583,0.527303602,0.254714452,0.10724819,"white",54.5,52.48119487,6.414368185,"Northeast","Pennsylvania","Jefferson County"
157.6,536624,57369,10.5,2.64,38.4,37.1,39.6,38.2,16.4,62.4,6.1,70.6,50.1,29.5,88.55258989,4.031375892,2.0436954,3.185494214,"white",54.8,56.86991246,6.226276831,"Northeast","Pennsylvania","Lancaster County"
157.4,55949,58375,10.6,2.66,46,45.4,46.6,35.8,14.7,51.9,11.6,72.5,48.3,35.9,89.42117531,5.871238876,1.536233931,1.214860856,"white",55,58.48474785,5.499704317,"Northeast","Pennsylvania","Pike County"
191.9,17093,40323,14.3,2.57,45.8,44.5,46.8,48.2,9.2,49.5,6.9,67.2,40.7,40.6,97.75565403,0.575473327,0.345283996,0.270472464,"white",52.1,52.76653171,6.77146312,"Northeast","Pennsylvania","Potter County"
159.2,40444,49117,13.1,2.62,39.3,37.9,40.7,46,10,60,5,70.1,48.9,29.6,96.81116716,1.011336962,0.684213155,0.471957249,"white",52.7,58.05982551,4.883318928,"Northeast","Pennsylvania","Snyder County"
159.4,75522,45706,13.5,2.42,45.3,43.6,47.1,49.3,9.9,51.6,6.9,72.3,47.1,37.2,95.67589438,2.640406176,0.304110054,0.41113591,"white",54,56.74735811,5.627676205,"Northeast","Pennsylvania","Somerset County"
186.3,208261,55796,10.7,2.42,44.2,42.7,45.4,39.3,18.1,58,6.5,77.7,53.3,32.5,93.95656642,2.947278438,0.853399672,0.226196536,"white",52.5,52.24566809,4.918324654,"Northeast","Pennsylvania","Washington County"
206.8,67548,35640,25.3,2.52,40.8,39,42.2,36.5,11.6,48.1,15.9,55.5,37.6,40.9,56.63260799,40.62306764,0.593327641,0.472600925,"white",45.1,43.48336299,6.092582124,"Southeast","South Carolina","Darlington County"
205.4,20049,33644,23.8,2.53,39.7,37.6,42.3,41.8,6.7,47.3,11,53.1,35.1,44.1,42.51941582,53.84164509,0.112343086,2.29570654,"black",42.7,42.20451527,4.650635209,"Southeast","South Carolina","Hampton County"
193.6,31747,32283,30.1,2.67,39.5,38.1,41.8,39.1,10.7,46.9,13.9,47.1,31.2,46.2,40.6969876,55.94864302,0.662169304,0.817608108,"black",39.7,39.11189162,8.279819647,"Southeast","South Carolina","Marion County"
185.1,38012,42000,19.4,2.55,40.9,39.5,42.5,34.9,10.7,51.9,10.2,63.4,42.1,39.3,61.70867604,30.00530645,0.644733351,5.444414964,"white",45.6,46.41282285,5.557586837,"Southeast","South Carolina","Newberry County"
165.3,121691,41375,19.5,2.53,35.4,33.5,37.9,32,13.1,51.3,9.2,67.6,47.6,31.1,88.66671107,6.672271986,1.665778695,0.965668809,"white",46.9,50.25982171,4.192927752,"Southeast","South Carolina","Pickens County"
160.1,20053,42286,20.6,2.78,41.2,38.5,43.6,39.2,8.8,50.6,9,54.7,33.6,38.6,62.335,26.23,0,10.11,"white",47.5,49.82292109,3.467781604,"Southeast","South Carolina","Saluda County"
185.8,251195,54196,14.6,2.61,37.9,37.2,38.7,27.8,20,60.3,8.9,71,53.1,27.6,75.17619421,18.92983888,1.704043719,1.238774388,"white",53.6,53.35134297,5.197966517,"Southeast","South Carolina","York County"
162.6,3999,57148,10.5,2.3,46.1,46.6,46,33.9,15.6,64.5,1.8,81.2,50.8,26.6,97.21254355,0.12444002,0.398208064,0.522648084,"white",58.8,59.58385876,4.337050805,"Midwest","South Dakota","Edmunds County"
187.8,6867,42007,17,2.14,52.4,51.5,53.4,31,16.5,51.2,4.1,67.4,36.6,42.9,87.05473501,1.12945265,0.79640892,1.419055893,"white",52.3,46.80919987,6.16375345,"Midwest","South Dakota","Fall River County"
155.3,12622,53175,9.5,2.38,41.9,40.3,44.2,32,24,65.5,4.4,78.6,48.9,28,95.87953003,0.620552706,1.07562469,0.297865299,"white",55.2,55.73047859,4.12979351,"Midwest","South Dakota","Lake County"
209.6,3019,39936,15.2,2.21,49.9,50.5,49.3,37.6,13.4,61.5,4.5,72.1,33.1,33.9,96.71251258,0.10063737,0,0.16772895,"white",59.7,54.28790199,10.27131783,"Midwest","South Dakota","Perkins County"
238.4,16129,34382,21.4,2.37,46.1,45.1,47.3,46.1,6.2,43.3,14.3,54.5,29.5,45.7,95.2155464,3.462271693,0.52272308,0.104544616,"white",52.1,49.10109048,5.264732276,"Southeast","Tennessee","Benton County"
207.8,27910,36627,20.8,2.45,42.6,40.6,44.4,41.4,8.7,46.5,11.5,60.1,36,44,86.68923923,10.37985398,0.225725673,0.610164709,"white",50.4,49.5254298,4.483306836,"Southeast","Tennessee","Carroll County"
194,54277,45235,16.8,2.49,39.7,38.5,40.8,39.2,11.7,51.8,8.8,62.1,39.3,39.1,90.79853315,1.923364766,0.972908247,1.972010178,"white",53.8,51.38875768,4.540620142,"Southeast","Tennessee","Coffee County"
184.3,14601,37853,19,2.64,39.7,39.1,40.4,40.4,9,50.8,7.4,56.4,35.7,39.5,80.46575342,13.14383562,0.116438356,4.061643836,"white",49.9,48.5237484,4.708383961,"Southeast","Tennessee","Crockett County"
174.7,39165,56573,14.7,2.58,43.7,42.7,44.8,35.8,15.9,54.1,8.5,71.8,45.8,32.9,69.61920956,27.64981708,0.66986139,1.076931004,"white",56.4,58.14360771,5.28264626,"Southeast","Tennessee","Fayette County"
214.7,49399,37498,19.5,2.49,40.4,39.1,41.3,38.4,10.3,52,9.5,62.5,39.8,38.6,78.91551682,18.53465666,0.326797386,0.538610506,"white",50.2,48.65545786,4.845775592,"Southeast","Tennessee","Gibson County"
194.7,68580,36740,17.7,2.38,43.7,42.2,44.9,42.6,9.8,49.8,8.7,59.4,37.3,42.5,95.30010499,2.206311246,0.507466169,0.587669155,"white",53,51.19917323,3.90120498,"Southeast","Tennessee","Greene County"
185.9,25756,36285,21.7,2.58,44.8,43.7,45.9,43.6,7.6,44.5,13.9,53.6,30.1,45,94.11969112,3.150579151,0.324324324,0.077220077,"white",51.2,52.91257218,4.906586148,"Southeast","Tennessee","Hardin County"
219.1,32147,37151,20.5,2.36,44.9,43.7,46,45.1,8.5,48.3,9.7,59.8,32.6,44.2,89.49456134,8.624376336,0.210728563,0.083671635,"white",55.2,51.26568184,4.382650748,"Southeast","Tennessee","Henry County"
222.6,18135,42837,17.6,2.53,42.2,41.3,42.8,42.8,8.9,48.1,8.9,66.9,42.9,37.8,95.09868421,3.229166667,0.191885965,0.082236842,"white",54.8,54.126895,5.078225186,"Southeast","Tennessee","Humphreys County"
217.1,11854,36255,20.3,2.49,43.5,41,46.2,43.2,8.4,50.8,7.7,57.8,34.3,40.9,94.26490288,1.59912927,1.942397857,1.013060951,"white",57.3,54.15959253,4.558176729,"Southeast","Tennessee","Lewis County"
193,33743,41802,16.5,2.43,42.9,41,44.5,41.9,11.3,53,7.6,63.6,38.9,40,89.26378539,5.20119225,0.0804769,0.935916542,"white",51.9,49.4429786,6.664803689,"Southeast","Tennessee","Lincoln County"
207,45771,37392,20.6,2.6,43,41.6,44.2,42,8,44.1,12.5,58.9,36.3,42.4,95.05000773,2.170313293,0.282604376,0.097145254,"white",60.4,59.51840865,6.564217382,"Southeast","Tennessee","Monroe County"
215.6,30639,40683,20.8,2.42,42.1,41.2,42.9,41.3,10.3,50.3,11.2,61,37.7,40.5,86.26361271,10.54964824,0.273057278,1.053679848,"white",52.1,50.49348599,4.063986165,"Southeast","Tennessee","Obion County"
187.2,68570,52640,13.4,2.7,38.6,37.4,39.3,38.4,11.8,60.2,8.4,69.5,48.7,29.8,87.66054638,7.531219411,0.459763296,2.294367158,"white",57,57.6884055,5.976467659,"Southeast","Tennessee","Robertson County"
227.4,14811,44111,18.7,2.56,41.9,41.6,42.7,40.2,7.6,48.8,9,61.9,40.3,40.4,89.67242325,0.212445175,0,0.390625,"white",56.2,54.94211932,3.240589198,"Southeast","Tennessee","Sequatchie County"
230.1,13259,41590,17.5,2.57,43.2,42.9,44,42,8.1,45,10.1,66,34,40.2,93.50444076,1.55803101,1.166641578,0.647297908,"white",57.4,57.02592087,2.998236332,"Southeast","Tennessee","Stewart County"
182.2,18105,66878,10.7,3.05,31.3,30.3,33.9,33.6,8.8,64.8,3.9,63.3,48.6,23.4,92.33979136,1.961251863,0.375558867,2.289120715,"white",58.1,62.7100073,10.78180889,"Southwest","Texas","Andrews County"
169.1,48435,52785,16.9,3.04,35.5,34.5,36.6,36,9.3,56.9,6.5,57.7,39,32.6,91.7194474,0.784272051,0.312433581,4.055260361,"white",52.1,53.23829981,5.556068297,"Southwest","Texas","Atascosa County"
110.4,7210,36821,19.9,2.92,34.9,35.6,34.6,32.4,4.6,62.6,4.3,45.2,31.7,34.5,84.90036486,2.062868369,0.406960427,12.13864721,"white",57.9,58.23578595,2.595628415,"Southwest","Texas","Bailey County"
177.3,334941,51048,14.2,2.89,30.2,29,31.2,28.2,15.2,52.5,9.5,70.2,30.1,29.3,64.71609399,21.53256799,2.856695937,4.427970715,"white",52.8,52.53632424,5.835105126,"Southwest","Texas","Bell County"
154,11004,57177,12,2.55,48.6,47.8,49.2,30.7,19.7,52.4,6.4,64.8,37,32.7,92.84715098,0.606173645,0.484938916,2.471323324,"white",61.9,60.61479347,3.865213082,"Southwest","Texas","Blanco County"
151.8,215037,41641,26.4,2.58,25.2,24.6,25.8,20.4,20.8,58.7,6.4,72.6,50.7,19.8,73.92520132,10.75212768,5.738755109,6.531853014,"white",37.4,39.40534539,4.690848607,"Southwest","Texas","Brazos County"
173.3,7230,27875,32.4,3.31,31.7,26.5,38.7,37.6,7.7,41.8,19.8,33.5,21.6,45.8,84.90513779,0.083090985,1.869547154,11.95125329,"white",32.8,41.77884615,6.831489915,"Southwest","Texas","Brooks County"
188.4,37896,41316,17.5,2.71,41,39.5,42,37.9,13.1,50,4.3,60.3,40.6,36.9,91.55763487,4.305764809,0.470488727,1.572701081,"white",52.5,53.83226777,2.5472273,"Southwest","Texas","Brown County"
182.1,21895,46705,17.3,2.68,38.1,37.7,38.7,31.8,10.7,56.5,7.2,61.2,44.4,31.9,87.63038863,2.880088618,3.540108926,1.075417705,"white",54.3,52.47685764,7.088398929,"Southwest","Texas","Calhoun County"
163.3,7656,42966,19.4,3.14,34.6,34.4,34.7,33.1,9.4,57.2,4.7,42,22.8,35.4,88.36185204,0.566180171,0.390035229,5.485656769,"white",52.5,59.29628149,7.665301346,"Southwest","Texas","Castro County"
174.1,51542,38465,20.1,2.74,37.6,36.5,39.2,33.4,12.1,50.2,6.4,53.2,33.9,38.1,80.39947622,14.57775519,0.480778627,1.670998886,"white",50.2,51.83033448,5.031504818,"Southwest","Texas","Cherokee County"
158.3,129048,64533,9.2,2.7,42.4,41.2,43.5,25.5,22.9,56.9,4.9,70.6,43.7,28,90.98819714,1.968536846,0.862645446,3.178079444,"white",59.4,61.43432459,6.213794701,"Southwest","Texas","Comal County"
197.7,13430,38280,19.7,2.62,43.6,44.3,43.3,37,11.5,49.7,4.5,52,26.5,36.1,95.97739118,0.418410042,0.330323717,1.614915951,"white",55.8,54.30748193,9.379671151,"Southwest","Texas","Comanche County"
169.2,39229,57378,15.3,2.61,39.6,39,40.4,32.1,14.7,58.8,7,65.2,43.7,32.1,92.24736204,2.425118031,0.73785506,0.918448956,"white",54.9,55.58980682,7.427277062,"Southwest","Texas","Cooke County"
150.1,5048,61098,9.5,3.01,33.5,33.1,34.2,30.4,9.4,57.5,5.2,64.5,51.8,23,56.15221987,3.488372093,0,37.61099366,"white",55.4,55.70687419,11.89138577,"Southwest","Texas","Crane County"
174.1,5977,36627,24.1,2.71,38.2,37.4,38.6,30.7,9.2,54.7,10,43.8,28,40.3,89.99500583,3.878808057,0,3.712335608,"white",53.8,52.67245318,4.238618524,"Southwest","Texas","Crosby County"
151.9,17142,35491,23.7,2.86,39.8,39.6,39.9,37.7,8.8,42.8,7.2,55.5,34.9,38.9,70.60884549,24.7731189,0.241240666,2.349224584,"white",42,45.84717608,3.950011158,"Southwest","Texas","Falls County"
173.5,5901,36898,23.7,2.54,37.3,37.5,37.1,29.1,12.9,56.1,8,49.7,28.1,41.4,91.58303658,2.929750728,0.080932341,2.379410813,"white",57,53.87484459,4.490106545,"Southwest","Texas","Floyd County"
156.3,10651,42099,16.4,2.46,43.5,42.6,44.9,33.5,11,52,6.6,52.1,31.9,43.3,89.24426833,5.057080857,0.037739409,2.377582791,"white",57.7,52.2423104,4.741980474,"Southwest","Texas","Franklin County"
191.2,322225,58333,14.3,2.66,37.5,36.3,38.7,24.5,19.1,59.8,7.5,68.1,49.9,25.6,77.9217492,13.31016378,3.309936624,2.420147779,"white",50.9,51.0731913,5.330646143,"Southwest","Texas","Galveston County"
189.9,124108,50020,18.2,2.61,35.4,34.1,37.3,28.2,14,58.3,5.9,57.8,41.6,32.5,74.67242527,20.14483106,1.410966244,1.405283411,"white",46.9,45.37901705,6.625137665,"Southwest","Texas","Gregg County"
198.4,27512,44795,18.6,2.63,40.7,39.6,42,35.9,7.7,46.1,6.2,60.5,39.7,30.8,74.68565706,15.96379956,0.081599347,5.244612589,"white",46.2,49.19489173,3.146509341,"Southwest","Texas","Grimes County"
161.4,4538028,54230,17.3,2.88,32.8,32,33.6,23.3,18.9,63.2,7.5,54.7,42.8,27.5,63.12172864,18.86174749,6.572709063,8.734237421,"white",47.2,46.91349545,6.028644456,"Southwest","Texas","Harris County"
149.5,194739,59569,17.5,2.78,30.9,30.3,31.7,21.4,25.1,62.4,6.7,72.7,52.9,20.6,84.79573332,3.528345029,1.412464379,6.980660276,"white",45.8,49.023794,4.207066557,"Southwest","Texas","Hays County"
158.9,21734,51508,13.9,2.62,37.3,36.1,38.7,31.2,10.8,55.7,5.3,60.9,40.7,34.3,89.02461341,2.726690457,0.613047854,3.527312654,"white",51.5,48.88513921,7.239057239,"Southwest","Texas","Hutchinson County"
187.7,254308,41147,21.2,2.53,35.9,35.1,37.1,33.3,13,51.7,8.8,54.7,38.8,33.1,58.13573666,33.61147142,3.489512481,2.555838527,"white",43.6,41.36584844,5.814864465,"Southwest","Texas","Jefferson County"
148.2,19836,47041,13.8,2.48,44.9,43.7,45.6,41.6,11.9,57.6,4,66.4,42,32.4,78.05002813,6.972223643,0.383651338,12.84464679,"white",60,57.84962992,5.642384106,"Southwest","Texas","Lavaca County"
205.4,17086,45159,13.5,2.72,44.9,44.6,45,36.2,12,49.5,7.5,54.8,30,41.5,87.72816458,7.836375528,0.356739402,2.651762887,"white",52.7,51.74210355,8.203125,"Southwest","Texas","Leon County"
106.1,3569,60810,10.6,2.87,34.4,31,39,37.2,14.2,62.1,5,67.6,45.9,22.6,86.27619868,0.373241459,0.775193798,8.297444732,"white",56.4,58.43071786,10.1488498,"Southwest","Texas","Lipscomb County"
187.2,4032,42820,14.8,2.37,50.5,48.2,53.2,34.7,15.3,58.2,6.8,54.4,21.2,38.1,90.75258239,0.024594196,3.123462863,3.000491884,"white",55.7,51.98366394,3.900156006,"Southwest","Texas","Mason County"
155.6,48417,53440,14.3,2.98,38.5,36.5,40.3,31.9,13.2,52.4,6.6,65.2,42.3,33.6,90.23885888,2.276755571,0.282748143,4.205351114,"white",54.3,58.77796327,9.143368819,"Southwest","Texas","Medina County"
206.1,24513,41849,18.3,2.56,41.4,38.9,42.9,37.5,12.3,48.5,9.6,63,37.2,38.8,82.31597108,8.445612882,0.575090371,4.370686822,"white",51.3,48.81232613,3.708958249,"Southwest","Texas","Milam County"
201.9,48323,43091,20.3,2.7,38.2,36.6,39.1,30.5,10.8,54.4,10.9,51.7,36,37.2,76.77584272,13.63523006,0.679579367,3.285672721,"white",51.5,51.01562053,7.936654936,"Southwest","Texas","Navarro County"
187.7,15107,38742,17.9,2.62,37.9,34.9,42.1,34.8,8.9,54.9,7.7,54.5,35.3,37.9,87.92244871,4.176349512,0.351902264,4.335701481,"white",49.7,46.70476871,7.608695652,"Southwest","Texas","Nolan County"
181.3,2069,54458,15.6,2.52,32.4,23.7,40.2,19.6,20.2,50.1,7.4,70.3,45.5,33.9,85.36938677,6.953162723,0.531144375,0.482858522,"white",53.7,64.53125,8.831908832,"Southwest","Texas","Oldham County"
215.6,46972,41401,18.5,2.4,43.5,42,45.8,37.7,8.2,43.2,10,51.4,32.6,41.7,83.58814217,11.01207902,0.572506668,1.377052024,"white",51.5,50.54919908,7.024390244,"Southwest","Texas","Polk County"
174.2,10551,38607,18.1,2.76,41.9,40,44.3,38.8,13.3,52,3.4,58.9,37.1,37.7,91.63235998,2.077549067,0.603159406,3.303015797,"white",51.1,52.36294896,3.956148713,"Southwest","Texas","Runnels County"
174.4,53070,46427,16.6,2.75,38.5,38.1,39,33.7,9.9,50,4.9,56.4,39.7,32.5,79.21319939,17.52249472,0.559328058,1.062536244,"white",47.6,51.25894215,6.74359899,"Southwest","Texas","Rusk County"
215.4,27413,43087,18.6,2.84,43.6,42.6,44.5,45,8.1,46.5,12.6,54.2,35.7,39.9,85.72697332,11.36069274,0.662398697,1.23228361,"white",55.5,56.15238497,5.042979943,"Southwest","Texas","San Jacinto County"
193.9,25402,35772,22,2.72,36.9,36.3,38.2,35.7,9.6,52,7.9,48.7,31.7,36.2,79.35082604,17.63654033,0.882410107,1.321671526,"white",48,47.5308642,9.509579891,"Southwest","Texas","Shelby County"
